UserId,TravelMode,Attraction,Type,Rating_Level,Rating
13734,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
17925,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
54978,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
45512,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
58583,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
7199,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
82298,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
78627,Gia đình,Waterbom Bali,Water Parks,Tốt,4
5466,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
20730,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
38885,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
34360,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
62773,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
67603,Gia đình,Waterbom Bali,Water Parks,Tốt,4
84875,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
29687,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
16963,Gia đình,Waterbom Bali,Water Parks,Tốt,4
65106,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
70044,Gia đình,Waterbom Bali,Water Parks,Tốt,4
30011,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
35300,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
46176,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
61344,Gia đình,Waterbom Bali,Water Parks,Tốt,4
11193,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
7464,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
52957,Đi một mình,Waterbom Bali,Water Parks,Xuất sắc,5
50365,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
19891,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
12861,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
32290,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
1639,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
64161,Gia đình,Waterbom Bali,Water Parks,Tốt,4
53147,Cặp đôi,Waterbom Bali,Water Parks,Trung bình,3
6972,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
34773,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
51684,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
71808,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
52765,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
63436,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
67984,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
60371,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
28515,Gia đình,Waterbom Bali,Water Parks,Tốt,4
30694,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
35778,Đi một mình,Waterbom Bali,Water Parks,Tốt,4
20549,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
43582,Gia đình,Waterbom Bali,Water Parks,Tốt,4
56787,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
75362,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
40703,Đi một mình,Waterbom Bali,Water Parks,Xuất sắc,5
45718,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
47015,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
63147,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
80221,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
54845,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
18122,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
74660,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
41562,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
8335,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
43529,Gia đình,Waterbom Bali,Water Parks,Tốt,4
57429,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
54781,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
12782,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
28747,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
27977,Bạn bè,Waterbom Bali,Water Parks,Tốt,4
17687,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
52991,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
30917,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
75823,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
38439,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
26124,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
6129,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
45545,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
1638,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
81068,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
37028,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
46752,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
79009,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
38870,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
64923,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
3458,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
70150,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
67182,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
73381,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
9872,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
8797,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
66947,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
40567,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
894,Đi một mình,Waterbom Bali,Water Parks,Xuất sắc,5
5304,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
14891,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
33474,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
48142,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
12931,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
23951,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
66330,Gia đình,Waterbom Bali,Water Parks,Tốt,4
26150,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
76819,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
7974,Bạn bè,Waterbom Bali,Water Parks,Tốt,4
34306,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
19504,Công tác,Waterbom Bali,Water Parks,Xuất sắc,5
7785,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
72496,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
60286,Bạn bè,Waterbom Bali,Water Parks,Tốt,4
79601,Gia đình,Waterbom Bali,Water Parks,Tốt,4
42776,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
79080,Bạn bè,Waterbom Bali,Water Parks,Tốt,4
80300,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
82213,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
43242,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
39075,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
47004,Gia đình,Waterbom Bali,Water Parks,Tốt,4
63582,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
29789,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
19083,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
64920,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
28031,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
22986,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
11527,Cặp đôi,Waterbom Bali,Water Parks,Trung bình,3
25751,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
13235,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
64890,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
79787,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
13858,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
54962,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
733,Bạn bè,Waterbom Bali,Water Parks,Tốt,4
43563,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
48849,Gia đình,Waterbom Bali,Water Parks,Tốt,4
39058,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
7610,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
20577,Gia đình,Waterbom Bali,Water Parks,Tốt,4
18026,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
69443,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
19813,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
73438,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
30745,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
8622,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
49067,Gia đình,Waterbom Bali,Water Parks,Tốt,4
55387,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
17694,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
72940,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
33425,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
68819,Đi một mình,Waterbom Bali,Water Parks,Tốt,4
10268,Gia đình,Waterbom Bali,Water Parks,Tốt,4
82537,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
3296,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
6964,Gia đình,Waterbom Bali,Water Parks,Tốt,4
19894,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
38958,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
7024,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
79227,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
7788,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
82428,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
1941,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
43919,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
77284,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
46879,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
54276,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
73573,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
70510,Gia đình,Waterbom Bali,Water Parks,Tốt,4
71535,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
64232,Gia đình,Waterbom Bali,Water Parks,Tốt,4
81827,Đi một mình,Waterbom Bali,Water Parks,Xuất sắc,5
13858,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
20569,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
18724,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
29214,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
47674,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
7591,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
1257,Gia đình,Waterbom Bali,Water Parks,Tốt,4
12460,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
55834,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
84783,Gia đình,Waterbom Bali,Water Parks,Tốt,4
73012,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
10252,Gia đình,Waterbom Bali,Water Parks,Tốt,4
65131,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
43665,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
32021,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
51298,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
40062,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
31057,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
59666,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
34243,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
48094,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
78900,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
62973,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
54306,Bạn bè,Waterbom Bali,Water Parks,Tốt,4
34582,Gia đình,Waterbom Bali,Water Parks,Tốt,4
32129,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
53740,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
71658,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
86227,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
28796,Gia đình,Waterbom Bali,Water Parks,Tốt,4
34234,Bạn bè,Waterbom Bali,Water Parks,Tốt,4
31204,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
52562,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
25204,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
71689,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
75809,Gia đình,Waterbom Bali,Water Parks,Tốt,4
1237,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
27527,Gia đình,Waterbom Bali,Water Parks,Tốt,4
76800,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
41558,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
16399,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
50708,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
72980,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
11076,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
9820,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
32281,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
87753,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
70823,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
56294,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
3461,Gia đình,Waterbom Bali,Water Parks,Tốt,4
25293,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
43995,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
82416,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
10714,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
6534,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
8082,Bạn bè,Waterbom Bali,Water Parks,Tốt,4
37453,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
68602,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
22444,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
77389,Bạn bè,Waterbom Bali,Water Parks,Tốt,4
41362,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
2032,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
81268,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
35286,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
55706,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
3004,Cặp đôi,Waterbom Bali,Water Parks,Trung bình,3
49169,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
10726,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
16028,Bạn bè,Waterbom Bali,Water Parks,Tốt,4
73549,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
65723,Gia đình,Waterbom Bali,Water Parks,Trung bình,3
82206,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
51544,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
60400,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
14327,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
25834,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
4189,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
68944,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
27560,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
45630,Gia đình,Waterbom Bali,Water Parks,Tốt,4
58349,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
17864,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
66328,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
82640,Gia đình,Waterbom Bali,Water Parks,Tốt,4
23555,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
44616,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
6143,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
5328,Gia đình,Waterbom Bali,Water Parks,Tốt,4
63702,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
53808,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
46718,Cặp đôi,Waterbom Bali,Water Parks,Trung bình,3
86900,Gia đình,Waterbom Bali,Water Parks,Tốt,4
8931,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
46148,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
14447,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
12870,Gia đình,Waterbom Bali,Water Parks,Tốt,4
46738,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
39755,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
61346,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
5065,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
73112,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
48049,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
42064,Bạn bè,Waterbom Bali,Water Parks,Tốt,4
27498,Gia đình,Waterbom Bali,Water Parks,Tốt,4
26437,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
77352,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
79398,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
25701,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
22263,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
34502,Gia đình,Waterbom Bali,Water Parks,Tốt,4
51426,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
33354,Đi một mình,Waterbom Bali,Water Parks,Xuất sắc,5
65369,Gia đình,Waterbom Bali,Water Parks,Tốt,4
3249,Đi một mình,Waterbom Bali,Water Parks,Xuất sắc,5
1318,Bạn bè,Waterbom Bali,Water Parks,Trung bình,3
18395,Gia đình,Waterbom Bali,Water Parks,Tốt,4
4195,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
45629,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
34053,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
4642,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
88185,Cặp đôi,Waterbom Bali,Water Parks,Trung bình,3
75586,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
14020,Cặp đôi,Waterbom Bali,Water Parks,Trung bình,3
6207,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
3219,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
23322,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
18315,Gia đình,Waterbom Bali,Water Parks,Tốt,4
84186,Gia đình,Waterbom Bali,Water Parks,Tốt,4
70032,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
20056,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
38857,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
6840,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
11933,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
35419,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
39963,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
64353,Gia đình,Waterbom Bali,Water Parks,Tốt,4
85208,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
41498,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
3198,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
55926,Bạn bè,Waterbom Bali,Water Parks,Tốt,4
86539,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
82013,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
65271,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
62738,Đi một mình,Waterbom Bali,Water Parks,Tốt,4
74002,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
83921,Gia đình,Waterbom Bali,Water Parks,Tốt,4
77784,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
49596,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
57339,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
908,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
46016,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
38852,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
59389,Bạn bè,Waterbom Bali,Water Parks,Trung bình,3
32772,Gia đình,Waterbom Bali,Water Parks,Tốt,4
73510,Gia đình,Waterbom Bali,Water Parks,Tốt,4
33879,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
50412,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
77302,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
12803,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
42189,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
12843,Gia đình,Waterbom Bali,Water Parks,Tốt,4
82968,Gia đình,Waterbom Bali,Water Parks,Tốt,4
55434,Gia đình,Waterbom Bali,Water Parks,Tốt,4
42765,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
14395,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
19574,Gia đình,Waterbom Bali,Water Parks,Tốt,4
85888,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
76843,Bạn bè,Waterbom Bali,Water Parks,Tốt,4
15789,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
22470,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
804,Gia đình,Waterbom Bali,Water Parks,Tốt,4
44942,Gia đình,Waterbom Bali,Water Parks,Tốt,4
545,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
667,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
45219,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
49207,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
66141,Bạn bè,Waterbom Bali,Water Parks,Tốt,4
80293,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
79884,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
47280,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
47243,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
85826,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
20646,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
87611,Bạn bè,Waterbom Bali,Water Parks,Tốt,4
28406,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
59125,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
35931,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
82441,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
28576,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
7873,Bạn bè,Waterbom Bali,Water Parks,Tốt,4
22735,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
16938,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
12029,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
54831,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
54901,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
37237,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
83949,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
84044,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
62045,Gia đình,Waterbom Bali,Water Parks,Tốt,4
79362,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
66403,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
66441,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
49379,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
48683,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
42074,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
63323,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
20945,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
35880,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
8966,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
62636,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
79342,Gia đình,Waterbom Bali,Water Parks,Tốt,4
82283,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
48228,Gia đình,Waterbom Bali,Water Parks,Tốt,4
8051,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
84396,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
85615,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
6625,Gia đình,Waterbom Bali,Water Parks,Tốt,4
26420,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
59913,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
40912,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
7365,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
47754,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
58277,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
12353,Gia đình,Waterbom Bali,Water Parks,Tốt,4
28508,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
194,Gia đình,Waterbom Bali,Water Parks,Trung bình,3
80555,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
43564,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
4949,Gia đình,Waterbom Bali,Water Parks,Trung bình,3
20183,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
47234,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
40797,Đi một mình,Waterbom Bali,Water Parks,Xuất sắc,5
59594,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
66172,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
30803,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
462,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
54409,Đi một mình,Waterbom Bali,Water Parks,Xuất sắc,5
3607,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
16833,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
63407,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
9764,Gia đình,Waterbom Bali,Water Parks,Tốt,4
6111,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
51741,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
59173,Gia đình,Waterbom Bali,Water Parks,Tốt,4
21901,Bạn bè,Waterbom Bali,Water Parks,Xuất sắc,5
3011,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
19888,Gia đình,Waterbom Bali,Water Parks,Xuất sắc,5
54809,Cặp đôi,Waterbom Bali,Water Parks,Xuất sắc,5
38508,Cặp đôi,Waterbom Bali,Water Parks,Tốt,4
